0,2019-01-02,8.05,8.12
1,2019-01-03,8.07,7.83
2,2019-01-04,7.65,8.0
3,2019-01-07,8.11,8.06
4,2019-01-08,8.1,7.85
5,2019-01-09,7.86,8.11
6,2019-01-10,8.04,7.87
7,2019-01-11,7.71,7.74
8,2019-01-14,6.97,7.21
9,2019-01-15,7.16,7.13
10,2019-01-16,7.12,7.12
11,2019-01-17,7.05,6.88
12,2019-01-18,6.9,6.63
13,2019-01-21,6.77,6.91
14,2019-01-22,6.89,6.8
15,2019-01-23,6.83,6.67
16,2019-01-24,6.72,6.54
17,2019-01-25,6.55,6.23
18,2019-01-28,5.61,5.61
19,2019-01-29,5.05,5.05
20,2019-01-30,4.61,5.0
21,2019-01-31,4.88,4.8
22,2019-02-01,4.99,5.2
23,2019-02-11,5.18,5.34
24,2019-02-12,5.4,5.44
25,2019-02-13,5.56,5.64
26,2019-02-14,5.7,5.59
27,2019-02-15,5.71,5.57
28,2019-02-18,5.59,5.91
29,2019-02-19,5.97,6.07
30,2019-02-20,6.08,6.2
31,2019-02-21,6.21,6.1
32,2019-02-22,6.08,6.54
33,2019-02-25,6.8,7.14
34,2019-02-26,6.94,6.92
35,2019-02-27,6.88,6.94
36,2019-02-28,6.97,6.87
37,2019-03-01,6.9,6.91
38,2019-03-04,6.98,7.03
39,2019-03-05,7.0,7.51
40,2019-03-06,7.42,7.53
41,2019-03-07,7.62,7.71
42,2019-03-08,7.44,6.94
43,2019-03-11,6.77,7.21
44,2019-03-12,7.32,7.37
45,2019-03-13,7.52,7.67
46,2019-03-14,7.41,7.06
47,2019-03-15,7.4,7.77
48,2019-03-18,8.0,7.92
49,2019-03-19,7.74,8.41
50,2019-03-20,8.12,8.26
51,2019-03-21,8.22,8.22
52,2019-03-22,8.09,7.99
53,2019-03-25,7.78,7.69
54,2019-03-26,7.81,7.28
55,2019-03-27,7.29,7.3
56,2019-03-28,7.24,7.03
57,2019-03-29,7.01,7.25
58,2019-04-01,7.21,7.53
59,2019-04-02,7.53,7.61
60,2019-04-03,7.54,7.68
61,2019-04-04,7.71,7.57
62,2019-04-08,7.57,7.31
63,2019-04-09,7.38,7.45
64,2019-04-10,7.43,7.47
65,2019-04-11,7.44,7.38
66,2019-04-12,7.21,7.1
67,2019-04-15,7.17,7.06
68,2019-04-16,7.07,7.24
69,2019-04-17,7.2,7.24
70,2019-04-18,7.24,7.16
71,2019-04-19,7.11,7.12
72,2019-04-22,7.14,7.32
73,2019-04-23,7.32,7.08
74,2019-04-24,7.02,7.1
75,2019-04-25,7.03,6.5
76,2019-04-26,6.45,6.23
77,2019-04-29,6.28,6.32
78,2019-04-30,6.18,6.3
79,2019-05-06,6.2,5.95
80,2019-05-07,6.0,6.11
81,2019-05-08,5.99,6.1
82,2019-05-09,6.06,6.07
83,2019-05-10,6.18,6.22
84,2019-05-13,6.21,6.62
85,2019-05-14,6.46,6.75
86,2019-05-15,6.84,6.78
87,2019-05-16,6.7,6.65
88,2019-05-17,6.65,6.37
89,2019-05-20,6.31,6.48
90,2019-05-21,6.55,6.61
91,2019-05-22,6.7,6.88
92,2019-05-23,6.75,6.69
93,2019-05-24,6.73,6.92
94,2019-05-27,6.98,7.26
95,2019-05-28,7.18,7.08
96,2019-05-29,7.07,7.14
97,2019-05-30,7.1,7.13
98,2019-05-31,7.12,7.14
99,2019-06-03,7.18,7.01
100,2019-06-04,6.99,6.83
101,2019-06-05,6.96,6.86
102,2019-06-06,6.86,6.85
103,2019-06-10,6.89,6.51
104,2019-06-11,6.57,6.96
105,2019-06-12,6.97,7.27
106,2019-06-13,7.15,7.14
107,2019-06-14,7.25,6.99
108,2019-06-17,7.07,7.18
109,2019-06-18,7.27,6.97
110,2019-06-19,7.08,7.12
111,2019-06-20,7.22,7.07
112,2019-06-21,7.12,7.12
113,2019-06-24,7.11,7.04
114,2019-06-25,7.1,7.04
115,2019-06-26,7.04,6.99
116,2019-06-27,6.98,6.97
117,2019-06-28,6.95,6.83
118,2019-07-01,6.9,7.0
119,2019-07-02,6.99,6.95
120,2019-07-03,6.92,6.87
121,2019-07-04,6.95,6.82
122,2019-07-05,6.79,6.67
123,2019-07-08,6.64,6.58
124,2019-07-09,6.57,6.4
125,2019-07-10,6.44,6.32
126,2019-07-11,6.35,6.32
127,2019-07-12,6.35,6.28
128,2019-07-15,6.3,6.46
129,2019-07-16,6.56,6.59
130,2019-07-17,6.69,6.6
131,2019-07-18,6.6,6.63
132,2019-07-19,6.63,6.44
133,2019-07-22,6.44,6.35
134,2019-07-23,6.35,6.38
135,2019-07-24,6.38,6.68
136,2019-07-25,6.61,6.57
137,2019-07-26,6.57,6.57
138,2019-07-29,6.66,6.55
139,2019-07-30,6.57,6.56
140,2019-07-31,6.55,6.62
141,2019-08-01,6.57,6.63
142,2019-08-02,6.56,6.57
143,2019-08-05,6.57,6.77
144,2019-08-06,6.75,6.89
145,2019-08-07,6.83,7.1
146,2019-08-08,7.1,7.1
147,2019-08-09,7.12,7.09
148,2019-08-12,7.03,7.1
149,2019-08-13,7.1,7.19
150,2019-08-14,7.23,7.03
151,2019-08-15,7.0,7.21
152,2019-08-16,7.11,7.36
153,2019-08-19,7.58,7.69
154,2019-08-20,7.6,7.54
155,2019-08-21,7.56,7.67
156,2019-08-22,7.58,7.66
157,2019-08-23,7.68,8.43
158,2019-08-26,9.27,9.27
159,2019-08-27,10.2,10.2
160,2019-08-28,10.4,9.18
161,2019-08-29,8.8,8.6
162,2019-08-30,8.4,8.0
163,2019-09-02,7.82,7.96
164,2019-09-03,7.9,8.13
