0,2018-12-03,5.53,5.54
1,2018-12-04,5.54,5.59
2,2018-12-05,5.5,5.67
3,2018-12-06,5.59,5.64
4,2018-12-07,5.62,5.71
5,2018-12-10,5.66,5.63
6,2018-12-11,5.66,5.93
7,2018-12-12,5.89,5.86
8,2018-12-13,5.87,5.84
9,2018-12-14,5.82,5.72
10,2018-12-17,5.79,5.8
11,2018-12-18,5.73,5.47
12,2018-12-19,5.46,5.49
13,2018-12-20,5.45,5.45
14,2018-12-21,5.41,5.39
15,2018-12-24,5.39,5.33
16,2018-12-25,5.22,5.17
17,2018-12-26,5.16,5.23
18,2018-12-27,5.3,5.16
19,2018-12-28,5.22,5.18
20,2019-01-02,5.18,5.15
21,2019-01-03,5.15,5.15
22,2019-01-04,5.09,5.26
23,2019-01-07,5.35,5.34
24,2019-01-08,5.36,5.32
25,2019-01-09,5.38,5.36
26,2019-01-10,5.36,5.29
27,2019-01-11,5.32,5.38
28,2019-01-14,5.37,5.29
29,2019-01-15,5.28,5.37
30,2019-01-16,5.37,5.39
31,2019-01-17,5.38,5.26
32,2019-01-18,5.27,5.37
33,2019-01-21,5.38,5.35
34,2019-01-22,5.36,5.28
35,2019-01-23,5.25,5.25
36,2019-01-24,5.25,5.27
37,2019-01-25,5.29,5.27
38,2019-01-28,5.29,5.21
39,2019-01-29,5.21,5.16
40,2019-01-30,5.12,5.19
41,2019-01-31,5.18,5.14
42,2019-02-01,5.18,5.28
43,2019-02-11,5.27,5.4
44,2019-02-12,5.4,5.52
45,2019-02-13,5.51,5.58
46,2019-02-14,5.59,5.64
47,2019-02-15,5.64,5.57
48,2019-02-18,5.65,5.79
49,2019-02-19,6.05,5.84
50,2019-02-20,5.84,5.71
51,2019-02-21,5.7,5.65
52,2019-02-22,5.65,5.72
53,2019-02-25,5.78,5.97
54,2019-02-26,5.98,5.92
55,2019-02-27,5.9,5.96
56,2019-02-28,5.97,6.1
57,2019-03-01,6.11,6.12
58,2019-03-04,6.12,6.23
59,2019-03-05,6.2,6.34
60,2019-03-06,6.31,6.35
61,2019-03-07,6.32,6.37
62,2019-03-08,6.3,5.94
63,2019-03-11,5.94,6.07
64,2019-03-12,6.11,6.18
65,2019-03-13,6.16,6.22
66,2019-03-14,6.21,6.0
67,2019-03-15,6.05,6.38
68,2019-03-18,6.31,6.71
69,2019-03-19,6.6,6.5
70,2019-03-20,6.44,6.5
71,2019-03-21,6.55,6.57
72,2019-03-22,6.55,6.78
73,2019-03-25,6.6,6.84
74,2019-03-26,6.73,6.51
75,2019-03-27,6.51,6.54
76,2019-03-28,6.53,6.55
77,2019-03-29,6.59,6.75
78,2019-04-01,6.85,7.0
79,2019-04-02,7.01,6.99
80,2019-04-03,6.96,7.16
81,2019-04-04,7.19,7.13
82,2019-04-08,7.25,7.09
83,2019-04-09,7.08,7.1
84,2019-04-10,7.06,7.0
85,2019-04-11,7.0,6.87
86,2019-04-12,6.88,6.92
87,2019-04-15,7.03,6.78
88,2019-04-16,6.75,6.84
89,2019-04-17,6.81,6.78
90,2019-04-18,6.77,6.71
91,2019-04-19,6.71,6.7
92,2019-04-22,6.73,6.52
93,2019-04-23,6.53,6.45
94,2019-04-24,6.45,6.49
95,2019-04-25,6.47,6.18
96,2019-04-26,6.2,6.13
97,2019-04-29,6.14,6.09
98,2019-04-30,6.07,6.1
99,2019-05-06,5.94,5.57
100,2019-05-07,5.61,5.7
101,2019-05-08,5.62,5.64
102,2019-05-09,5.57,5.57
103,2019-05-10,5.59,5.73
104,2019-05-13,5.65,5.68
105,2019-05-14,5.61,5.62
106,2019-05-15,5.63,5.73
107,2019-05-16,5.7,5.76
108,2019-05-17,5.75,5.58
109,2019-05-20,5.6,5.54
110,2019-05-21,5.53,5.62
111,2019-05-22,5.62,5.55
112,2019-05-23,5.57,5.4
113,2019-05-24,5.42,5.51
114,2019-05-27,5.47,5.76
115,2019-05-28,5.71,5.65
116,2019-05-29,5.6,5.61
117,2019-05-30,5.58,5.49
118,2019-05-31,5.54,5.49
119,2019-06-03,5.49,5.49
120,2019-06-04,5.49,5.45
121,2019-06-05,5.5,5.48
122,2019-06-06,5.49,5.43
123,2019-06-10,5.43,5.52
124,2019-06-11,5.55,5.65
125,2019-06-12,5.61,5.62
126,2019-06-13,5.59,5.62
127,2019-06-14,5.6,5.58
128,2019-06-17,5.57,5.63
129,2019-06-18,5.62,5.61
130,2019-06-19,5.53,5.46
131,2019-06-20,5.47,5.54
132,2019-06-21,5.58,5.59
133,2019-06-24,5.58,5.58
134,2019-06-25,5.6,5.53
135,2019-06-26,5.54,5.5
136,2019-06-27,5.52,5.52
137,2019-06-28,5.52,5.45
138,2019-07-01,5.54,5.57
139,2019-07-02,5.57,5.55
140,2019-07-03,5.56,5.55
141,2019-07-04,5.55,5.63
142,2019-07-05,5.64,5.61
143,2019-07-08,5.6,5.45
