0,2019-01-02,3.89,3.88
1,2019-01-03,3.87,3.84
2,2019-01-04,3.8,3.91
3,2019-01-07,3.95,4.07
4,2019-01-08,4.07,4.14
5,2019-01-09,4.12,4.09
6,2019-01-10,4.08,4.01
7,2019-01-11,4.01,4.06
8,2019-01-14,4.08,4.01
9,2019-01-15,4.01,4.04
10,2019-01-16,4.05,4.01
11,2019-01-17,4.0,3.96
12,2019-01-18,3.98,3.94
13,2019-01-21,3.93,3.94
14,2019-01-22,3.92,3.89
15,2019-01-23,3.89,3.88
16,2019-01-24,3.87,3.87
17,2019-01-25,3.86,3.87
18,2019-01-28,3.88,3.86
19,2019-01-29,3.86,3.84
20,2019-01-30,3.84,3.84
21,2019-01-31,3.8,3.64
22,2019-02-01,3.67,3.74
23,2019-02-11,3.76,3.81
24,2019-02-12,3.77,3.85
25,2019-02-13,3.85,3.92
26,2019-02-14,3.92,3.93
27,2019-02-15,3.93,3.92
28,2019-02-18,3.91,3.99
29,2019-02-19,4.06,4.0
30,2019-02-20,3.99,3.95
31,2019-02-21,3.97,3.96
32,2019-02-22,3.97,4.02
33,2019-02-25,4.03,4.42
34,2019-02-26,4.5,4.36
35,2019-02-27,4.42,4.56
36,2019-02-28,4.55,4.67
37,2019-03-01,4.7,4.67
38,2019-03-04,4.63,4.7
39,2019-03-05,4.66,4.71
40,2019-03-06,4.7,4.75
41,2019-03-07,4.75,4.9
42,2019-03-08,4.8,4.45
43,2019-03-11,4.46,4.6
44,2019-03-12,4.7,4.7
45,2019-03-13,4.78,4.57
46,2019-03-14,4.53,4.46
47,2019-03-15,4.45,4.48
48,2019-03-18,4.48,4.59
49,2019-03-19,4.59,4.59
50,2019-03-20,4.59,4.67
51,2019-03-21,4.7,4.66
52,2019-03-22,4.65,4.65
53,2019-03-25,4.55,4.5
54,2019-03-26,4.51,4.51
55,2019-03-27,4.5,4.53
56,2019-03-28,4.51,4.5
57,2019-03-29,4.5,4.62
58,2019-04-01,4.71,4.72
59,2019-04-02,4.73,4.85
60,2019-04-03,4.84,4.92
61,2019-04-04,4.97,4.97
62,2019-04-08,5.01,4.85
63,2019-04-09,4.82,4.95
64,2019-04-10,4.89,4.86
65,2019-04-11,4.91,4.84
66,2019-04-12,4.8,4.82
67,2019-04-15,4.9,4.73
68,2019-04-16,4.72,4.79
69,2019-04-17,4.79,4.81
70,2019-04-18,4.82,4.72
71,2019-04-19,4.72,4.76
72,2019-04-22,4.8,4.67
73,2019-04-23,4.67,4.67
74,2019-04-24,4.66,4.69
75,2019-04-25,4.67,4.48
76,2019-04-26,4.46,4.49
77,2019-04-29,4.49,4.21
78,2019-04-30,4.21,4.29
79,2019-05-06,4.18,3.98
80,2019-05-07,4.01,3.99
81,2019-05-08,3.91,3.95
82,2019-05-09,3.91,3.93
83,2019-05-10,3.94,4.02
84,2019-05-13,4.03,4.01
85,2019-05-14,3.96,3.95
86,2019-05-15,3.97,4.02
87,2019-05-16,4.02,4.02
88,2019-05-17,4.04,3.9
89,2019-05-20,3.88,3.83
90,2019-05-21,3.83,3.87
91,2019-05-22,3.83,3.82
92,2019-05-23,3.77,3.71
93,2019-05-24,3.7,3.69
94,2019-05-27,3.69,3.76
95,2019-05-28,3.75,3.81
96,2019-05-29,3.8,3.78
97,2019-05-30,3.87,3.84
98,2019-05-31,3.82,3.81
99,2019-06-03,3.77,3.79
100,2019-06-04,3.8,3.74
101,2019-06-05,3.78,3.76
102,2019-06-06,3.76,3.69
103,2019-06-10,3.7,3.72
104,2019-06-11,3.73,3.83
105,2019-06-12,3.84,3.8
106,2019-06-13,3.79,3.82
107,2019-06-14,3.81,3.76
108,2019-06-17,3.76,3.75
109,2019-06-18,3.75,3.73
110,2019-06-19,3.8,3.8
111,2019-06-20,3.8,3.84
112,2019-06-21,3.84,3.89
113,2019-06-24,3.9,3.89
114,2019-06-25,3.89,3.83
115,2019-06-26,3.82,3.81
116,2019-06-27,3.81,3.84
117,2019-06-28,3.84,3.77
118,2019-07-01,3.84,3.88
119,2019-07-02,3.89,3.84
120,2019-07-03,3.84,3.83
121,2019-07-04,3.83,3.84
122,2019-07-05,3.85,3.81
123,2019-07-08,3.82,3.66
124,2019-07-09,3.65,3.71
125,2019-07-10,3.71,3.66
126,2019-07-11,3.65,3.63
127,2019-07-12,3.65,3.63
128,2019-07-15,3.6,3.64
129,2019-07-16,3.65,3.67
130,2019-07-17,3.67,3.64
131,2019-07-18,3.64,3.6
132,2019-07-19,3.61,3.74
133,2019-07-22,3.75,3.61
134,2019-07-23,3.62,3.6
135,2019-07-24,3.6,3.63
136,2019-07-25,3.63,3.63
137,2019-07-26,3.61,3.65
138,2019-07-29,3.65,3.62
139,2019-07-30,3.62,3.63
140,2019-07-31,3.62,3.61
141,2019-08-01,3.61,3.61
142,2019-08-02,3.58,3.6
143,2019-08-05,3.59,3.61
144,2019-08-06,3.59,3.57
145,2019-08-07,3.58,3.56
146,2019-08-08,3.57,3.53
147,2019-08-09,3.53,3.5
148,2019-08-12,3.49,3.51
149,2019-08-13,3.49,3.45
150,2019-08-14,3.46,3.47
151,2019-08-15,3.4,3.44
152,2019-08-16,3.45,3.47
153,2019-08-19,3.48,3.55
154,2019-08-20,3.55,3.54
155,2019-08-21,3.55,3.52
156,2019-08-22,3.52,3.51
157,2019-08-23,3.5,3.5
158,2019-08-26,3.45,3.45
159,2019-08-27,3.46,3.5
160,2019-08-28,3.5,3.49
161,2019-08-29,3.49,3.48
162,2019-08-30,3.5,3.46
163,2019-09-02,3.45,3.5
164,2019-09-03,3.51,3.57
165,2019-09-04,3.58,3.64
166,2019-09-05,3.66,3.64
167,2019-09-06,3.64,3.64
168,2019-09-09,3.66,3.66
169,2019-09-10,3.68,3.7
170,2019-09-11,3.72,3.69
171,2019-09-12,3.69,3.69
172,2019-09-16,3.68,3.68
173,2019-09-17,3.67,3.57
174,2019-09-18,3.56,3.59
175,2019-09-19,3.6,3.6
176,2019-09-20,3.66,3.96
177,2019-09-23,3.99,4.03
178,2019-09-24,3.98,3.88
179,2019-09-25,3.84,3.75
180,2019-09-26,3.74,3.47
181,2019-09-27,3.47,3.48
182,2019-09-30,3.48,3.43
183,2019-10-08,3.44,3.43
184,2019-10-09,3.43,3.43
185,2019-10-10,3.42,3.48
186,2019-10-11,3.49,3.51
187,2019-10-14,3.55,3.58
188,2019-10-15,3.6,3.59
189,2019-10-16,3.6,3.56
190,2019-10-17,3.56,3.59
191,2019-10-18,3.58,3.54
192,2019-10-21,3.5,3.55
193,2019-10-22,3.56,3.59
194,2019-10-23,3.6,3.52
195,2019-10-24,3.51,3.53
196,2019-10-25,3.55,3.56
197,2019-10-28,3.54,3.58
198,2019-10-29,3.58,3.52
199,2019-10-30,3.51,3.45
200,2019-10-31,3.44,3.43
201,2019-11-01,3.43,3.48
202,2019-11-04,3.48,3.46
203,2019-11-05,3.46,3.45
204,2019-11-06,3.44,3.43
205,2019-11-07,3.41,3.43
206,2019-11-08,3.45,3.43
207,2019-11-11,3.43,3.37
208,2019-11-12,3.37,3.36
209,2019-11-13,3.34,3.33
210,2019-11-14,3.34,3.35
211,2019-11-15,3.36,3.32
212,2019-11-18,3.32,3.33
213,2019-11-19,3.36,3.43
214,2019-11-20,3.43,3.42
215,2019-11-21,3.42,3.39
216,2019-11-22,3.41,3.42
217,2019-11-25,3.44,3.5
218,2019-11-26,3.49,3.51
219,2019-11-27,3.51,3.49
220,2019-11-28,3.5,3.48
221,2019-11-29,3.49,3.51
222,2019-12-02,3.52,3.52
223,2019-12-03,3.52,3.52
224,2019-12-04,3.53,3.57
