0,2018-01-02,5.818,5.887
1,2018-01-03,5.858,5.897
2,2018-01-04,5.897,5.947
3,2018-01-05,5.947,5.956
4,2018-01-08,6.026,5.976
5,2018-01-09,5.976,5.976
6,2018-01-10,5.996,5.976
7,2018-01-11,5.956,5.887
8,2018-01-12,5.877,5.927
9,2018-01-15,5.976,6.036
10,2018-01-16,5.927,5.937
11,2018-01-17,5.907,5.907
12,2018-01-18,5.897,5.907
13,2018-01-19,5.927,5.858
14,2018-01-22,5.877,5.956
15,2018-01-23,5.956,5.907
16,2018-01-24,5.986,5.996
17,2018-01-25,5.996,5.956
18,2018-01-26,5.966,5.897
19,2018-01-29,5.887,5.828
20,2018-01-30,5.818,5.877
21,2018-01-31,5.868,5.719
22,2018-02-01,5.739,5.532
23,2018-02-02,5.532,5.522
24,2018-02-05,5.413,5.591
25,2018-02-06,5.532,5.324
26,2018-02-07,5.423,5.403
27,2018-02-08,5.393,5.463
28,2018-02-09,5.374,5.245
29,2018-02-12,5.275,5.364
30,2018-02-13,5.393,5.413
31,2018-02-14,5.433,5.463
32,2018-02-22,5.492,5.532
33,2018-02-23,5.542,5.551
34,2018-02-26,5.581,5.71
35,2018-02-27,5.71,5.66
36,2018-02-28,5.67,5.63
37,2018-03-01,5.6,5.65
38,2018-03-02,5.63,5.59
39,2018-03-05,5.6,5.64
40,2018-03-06,5.65,5.77
41,2018-03-07,5.79,6.0
42,2018-03-08,5.95,5.99
43,2018-03-09,5.95,6.01
44,2018-03-12,6.01,6.03
45,2018-03-13,6.03,6.13
46,2018-03-14,6.09,6.0
47,2018-03-15,5.98,5.98
48,2018-03-16,5.98,6.0
49,2018-03-19,6.0,5.95
50,2018-03-20,5.91,6.15
51,2018-03-21,6.11,6.06
52,2018-03-22,6.04,6.03
53,2018-03-23,5.95,5.79
54,2018-03-26,5.72,5.81
55,2018-03-27,5.87,6.04
56,2018-03-28,5.98,6.08
57,2018-03-29,6.09,6.09
58,2018-03-30,6.13,6.09
59,2018-04-02,6.09,6.1
60,2018-04-03,6.02,5.98
61,2018-04-04,6.01,6.07
62,2018-04-09,6.03,5.98
63,2018-04-10,5.98,6.01
64,2018-04-11,6.01,5.93
65,2018-04-12,6.0,5.95
66,2018-04-13,5.99,5.97
67,2018-04-16,5.98,5.8
68,2018-04-17,5.77,5.69
69,2018-04-18,5.73,5.69
70,2018-04-19,5.69,5.71
71,2018-04-20,5.7,5.62
72,2018-04-23,5.6,5.62
73,2018-04-24,5.6,5.71
74,2018-04-25,5.71,5.78
75,2018-04-26,5.84,5.69
76,2018-04-27,5.71,5.71
77,2018-05-02,5.77,5.89
78,2018-05-03,5.84,5.81
79,2018-05-04,5.79,5.75
80,2018-05-07,5.78,5.88
81,2018-05-08,5.88,5.88
82,2018-05-09,5.86,5.88
83,2018-05-10,5.89,5.93
84,2018-05-11,5.92,5.79
85,2018-05-14,5.75,5.67
86,2018-05-15,5.66,5.71
87,2018-05-16,5.69,5.86
88,2018-05-17,5.82,5.82
89,2018-05-18,5.82,5.75
90,2018-05-21,5.78,5.76
91,2018-05-22,5.76,5.86
92,2018-05-23,5.83,5.8
93,2018-05-24,5.79,5.8
94,2018-05-25,5.76,5.83
95,2018-05-28,5.83,5.95
96,2018-05-29,5.95,5.74
97,2018-05-30,5.6,5.52
98,2018-05-31,5.54,5.58
99,2018-06-01,5.56,5.52
100,2018-06-04,5.53,5.51
101,2018-06-05,5.51,5.57
102,2018-06-06,5.57,5.56
103,2018-06-07,5.54,5.43
104,2018-06-08,5.43,5.26
105,2018-06-11,5.26,5.29
106,2018-06-12,5.28,5.28
107,2018-06-13,5.28,5.21
108,2018-06-14,5.2,5.3
109,2018-06-15,5.26,5.19
110,2018-06-19,5.05,4.7
111,2018-06-20,4.68,4.73
112,2018-06-21,4.74,4.69
113,2018-06-22,4.65,4.73
114,2018-06-25,4.78,4.73
115,2018-06-26,4.69,4.73
116,2018-06-27,4.73,4.73
117,2018-06-28,4.71,4.72
118,2018-06-29,4.71,4.81
119,2018-07-02,4.82,4.78
120,2018-07-03,4.81,4.81
121,2018-07-04,4.79,4.74
122,2018-07-05,4.74,4.6
123,2018-07-06,4.58,4.6
124,2018-07-09,4.55,4.56
125,2018-07-10,4.56,4.44
126,2018-07-11,4.37,4.18
127,2018-07-12,4.17,4.29
128,2018-07-13,4.31,4.33
129,2018-07-16,4.34,4.39
130,2018-07-17,4.38,4.36
