0,2018-01-02,4.41,4.47
1,2018-01-03,4.45,4.51
2,2018-01-04,4.53,4.51
3,2018-01-05,4.49,4.48
4,2018-01-08,4.47,4.53
5,2018-01-09,4.53,4.46
6,2018-01-10,4.46,4.38
7,2018-01-11,4.36,4.49
8,2018-01-12,4.51,4.48
9,2018-01-15,4.44,4.36
10,2018-01-16,4.37,4.35
11,2018-01-17,4.34,4.35
12,2018-01-18,4.35,4.37
13,2018-01-19,4.37,4.33
14,2018-01-22,4.34,4.31
15,2018-01-23,4.31,4.32
16,2018-01-24,4.34,4.34
17,2018-01-25,4.55,4.5
18,2018-01-26,4.4,4.42
19,2018-01-29,4.42,4.86
20,2018-01-30,4.83,4.6
21,2018-01-31,4.35,4.37
22,2018-02-01,4.36,4.41
23,2018-02-02,4.35,4.52
24,2018-02-05,4.5,4.45
25,2018-02-06,4.35,4.28
26,2018-02-07,4.34,4.15
27,2018-02-08,4.14,4.15
28,2018-02-09,4.08,4.0
29,2018-02-12,4.0,4.08
30,2018-02-13,4.08,4.06
31,2018-02-14,4.06,4.09
32,2018-02-22,4.1,4.16
33,2018-02-23,4.17,4.15
34,2018-02-26,4.16,4.22
35,2018-02-27,4.19,4.2
36,2018-02-28,4.19,4.26
37,2018-03-01,4.22,4.25
38,2018-03-02,4.27,4.29
39,2018-03-05,4.29,4.32
40,2018-03-06,4.3,4.34
41,2018-03-07,4.35,4.29
42,2018-03-08,4.28,4.26
43,2018-03-09,4.25,4.3
44,2018-03-12,4.29,4.35
45,2018-03-13,4.35,4.37
46,2018-03-14,4.36,4.42
47,2018-03-15,4.54,4.57
48,2018-03-16,4.53,4.59
49,2018-03-19,4.53,4.62
50,2018-03-20,4.59,4.67
51,2018-03-21,4.63,4.58
52,2018-03-22,4.53,4.53
53,2018-03-23,4.47,4.25
54,2018-03-26,4.23,4.28
55,2018-03-27,4.32,4.32
56,2018-03-28,4.31,4.2
57,2018-03-29,4.24,4.2
58,2018-03-30,4.2,4.26
59,2018-04-02,4.21,4.18
60,2018-04-03,4.12,4.11
61,2018-04-04,4.13,4.2
62,2018-04-09,4.13,4.14
63,2018-04-10,4.14,4.11
64,2018-04-11,4.11,4.08
65,2018-04-12,4.09,4.11
66,2018-04-13,4.13,4.08
67,2018-04-16,4.16,4.24
68,2018-04-17,4.18,4.19
69,2018-04-18,4.19,4.3
70,2018-04-19,4.28,4.26
71,2018-04-23,4.05,4.05
72,2018-04-24,3.96,4.02
73,2018-04-25,3.98,4.01
74,2018-04-26,4.0,3.97
75,2018-04-27,3.95,3.96
76,2018-05-02,3.99,3.76
77,2018-05-03,3.74,3.64
78,2018-05-04,3.61,3.82
79,2018-05-07,3.9,3.98
80,2018-05-08,3.96,4.04
81,2018-05-09,4.03,4.17
82,2018-05-10,4.16,4.21
83,2018-05-11,4.16,4.19
84,2018-05-14,4.17,4.19
85,2018-05-15,4.16,4.16
86,2018-05-16,4.13,4.25
87,2018-05-17,4.23,4.29
88,2018-05-18,4.3,4.34
89,2018-05-21,4.34,4.4
90,2018-05-22,4.39,4.41
91,2018-05-23,4.4,4.26
92,2018-05-24,4.3,4.22
93,2018-05-25,4.2,4.22
94,2018-05-28,4.22,4.15
95,2018-05-29,4.13,4.15
96,2018-05-30,4.15,3.98
97,2018-05-31,3.99,4.08
98,2018-06-01,4.09,4.11
99,2018-06-04,4.14,4.1
100,2018-06-05,4.12,4.15
101,2018-06-06,4.17,4.16
102,2018-06-07,4.17,4.06
103,2018-06-08,4.05,4.02
104,2018-06-11,4.02,3.98
105,2018-06-12,4.04,4.07
106,2018-06-13,4.03,4.02
107,2018-06-14,4.01,4.02
108,2018-06-15,4.02,3.94
109,2018-06-19,3.9,3.74
110,2018-06-20,3.7,3.74
111,2018-06-21,3.74,3.66
112,2018-06-22,3.66,3.73
113,2018-06-25,3.76,3.7
114,2018-06-26,3.69,3.75
115,2018-06-27,3.75,3.72
116,2018-06-28,3.72,3.65
117,2018-06-29,3.66,3.72
118,2018-07-02,3.72,3.58
119,2018-07-03,3.58,3.64
120,2018-07-04,3.61,3.58
121,2018-07-05,3.58,3.41
122,2018-07-06,3.42,3.45
123,2018-07-09,3.46,3.49
124,2018-07-10,3.5,3.53
125,2018-07-11,3.5,3.42
126,2018-07-12,3.41,3.48
127,2018-07-13,3.48,3.51
128,2018-07-16,3.51,3.48
129,2018-07-17,3.49,3.5
130,2018-07-18,3.49,3.52
131,2018-07-19,3.52,3.46
132,2018-07-20,3.43,3.46
133,2018-07-23,3.46,3.51
134,2018-07-24,3.53,3.69
135,2018-07-25,3.69,3.61
136,2018-07-26,3.62,3.65
137,2018-07-27,3.65,3.67
138,2018-07-30,3.68,3.63
139,2018-07-31,3.61,3.63
140,2018-08-01,3.64,3.61
141,2018-08-02,3.6,3.49
142,2018-08-03,3.48,3.5
143,2018-08-06,3.49,3.44
144,2018-08-07,3.43,3.52
145,2018-08-08,3.52,3.51
146,2018-08-09,3.53,3.6
147,2018-08-10,3.62,3.66
148,2018-08-13,3.57,3.6
149,2018-08-14,3.62,3.59
150,2018-08-15,3.59,3.5
151,2018-08-16,3.48,3.52
152,2018-08-17,3.51,3.52
153,2018-08-20,3.53,3.51
154,2018-08-21,3.57,3.69
155,2018-08-22,3.87,3.87
156,2018-08-23,3.87,3.77
157,2018-08-24,3.7,3.81
158,2018-08-27,3.77,3.86
159,2018-08-28,3.86,3.79
160,2018-08-29,3.77,3.87
161,2018-08-30,3.85,3.78
162,2018-08-31,3.76,3.71
163,2018-09-03,3.7,3.68
164,2018-09-04,3.68,3.67
165,2018-09-05,3.65,3.62
166,2018-09-06,3.62,3.59
167,2018-09-07,3.6,3.6
168,2018-09-10,3.57,3.55
169,2018-09-11,3.53,3.56
170,2018-09-12,3.56,3.54
171,2018-09-13,3.55,3.54
172,2018-09-14,3.54,3.55
173,2018-09-17,3.51,3.48
174,2018-09-18,3.47,3.53
175,2018-09-19,3.54,3.53
176,2018-09-20,3.53,3.5
177,2018-09-21,3.52,3.55
178,2018-09-25,3.56,3.53
179,2018-09-26,3.53,3.53
180,2018-09-27,3.52,3.49
181,2018-09-28,3.51,3.51
182,2018-10-08,3.47,3.43
183,2018-10-09,3.44,3.43
184,2018-10-10,3.43,3.41
185,2018-10-11,3.38,3.24
186,2018-10-12,3.2,3.1
187,2018-10-15,3.11,3.05
188,2018-10-16,3.09,2.99
189,2018-10-17,3.0,2.98
190,2018-10-18,2.98,2.88
191,2018-10-19,2.85,2.89
192,2018-10-22,2.95,3.03
193,2018-10-23,3.03,3.0
194,2018-10-24,2.98,3.0
195,2018-10-25,2.94,3.0
196,2018-10-26,3.02,3.05
197,2018-10-29,3.02,3.04
198,2018-10-30,3.18,3.19
199,2018-10-31,3.35,3.27
200,2018-11-01,3.24,3.25
201,2018-11-02,3.29,3.36
202,2018-11-05,3.35,3.33
203,2018-11-06,3.31,3.27
204,2018-11-07,3.29,3.29
205,2018-11-08,3.31,3.35
206,2018-11-09,3.36,3.46
207,2018-11-12,3.41,3.54
208,2018-11-13,3.52,3.66
209,2018-11-14,3.67,3.57
210,2018-11-15,3.52,3.58
211,2018-11-16,3.59,3.57
212,2018-11-19,3.57,3.57
213,2018-11-20,3.55,3.54
214,2018-11-21,3.52,3.58
215,2018-11-22,3.58,3.64
216,2018-11-23,3.67,3.46
217,2018-11-26,3.44,3.45
218,2018-11-27,3.45,3.48
219,2018-11-28,3.47,3.49
220,2018-11-29,3.5,3.48
221,2018-11-30,3.45,3.45
222,2018-12-03,3.5,3.55
223,2018-12-04,3.54,3.56
224,2018-12-05,3.5,3.53
225,2018-12-06,3.52,3.53
226,2018-12-07,3.54,3.53
227,2018-12-10,3.52,3.48
228,2018-12-11,3.49,3.48
229,2018-12-12,3.49,3.48
230,2018-12-13,3.46,3.49
231,2018-12-14,3.49,3.42
232,2018-12-17,3.42,3.43
233,2018-12-18,3.41,3.42
234,2018-12-19,3.43,3.4
235,2018-12-20,3.39,3.4
236,2018-12-21,3.42,3.5
237,2018-12-24,3.49,3.5
238,2018-12-25,3.49,3.4
239,2018-12-26,3.4,3.39
240,2018-12-27,3.41,3.38
241,2018-12-28,3.41,3.47
242,2019-01-02,3.49,3.51
243,2019-01-03,3.51,3.5
244,2019-01-04,3.46,3.55
245,2019-01-07,3.54,3.63
246,2019-01-08,3.61,3.57
247,2019-01-09,3.58,3.53
248,2019-01-10,3.53,3.55
249,2019-01-11,3.54,3.56
250,2019-01-14,3.54,3.57
251,2019-01-15,3.58,3.57
252,2019-01-16,3.57,3.59
253,2019-01-17,3.58,3.65
254,2019-01-18,3.65,3.67
255,2019-01-21,3.69,3.68
256,2019-01-22,3.68,3.65
257,2019-01-23,3.64,3.64
258,2019-01-24,3.64,3.64
259,2019-01-25,3.65,3.66
260,2019-01-28,3.68,3.65
261,2019-01-29,3.65,3.51
262,2019-01-30,3.51,3.51
263,2019-01-31,3.52,3.41
264,2019-02-01,3.41,3.58
265,2019-02-11,3.59,3.64
266,2019-02-12,3.63,3.71
267,2019-02-13,3.9,3.9
268,2019-02-14,3.9,3.88
269,2019-02-15,3.87,3.88
270,2019-02-18,3.89,3.98
271,2019-02-19,3.98,3.94
272,2019-02-20,3.93,3.95
273,2019-02-21,3.95,4.0
274,2019-02-22,3.99,4.2
275,2019-02-25,4.22,4.39
276,2019-02-26,4.39,4.33
277,2019-02-27,4.32,4.38
278,2019-02-28,4.38,4.45
279,2019-03-01,4.43,4.67
280,2019-03-04,4.68,4.62
281,2019-03-05,4.64,4.69
282,2019-03-06,4.67,4.86
283,2019-03-07,4.86,4.88
284,2019-03-08,4.8,4.66
285,2019-03-11,4.66,4.84
286,2019-03-12,4.93,4.88
287,2019-03-13,4.82,4.79
288,2019-03-14,4.75,4.71
289,2019-03-15,4.71,4.74
290,2019-03-18,4.77,4.98
291,2019-03-19,5.02,5.11
292,2019-03-20,5.13,5.37
293,2019-03-21,5.45,5.64
294,2019-03-22,5.88,5.77
295,2019-03-25,5.74,5.68
296,2019-03-26,5.8,5.54
297,2019-03-27,5.56,5.36
298,2019-03-28,5.34,5.51
299,2019-03-29,5.4,5.53
300,2019-04-01,5.58,5.72
301,2019-04-02,5.76,5.82
302,2019-04-03,5.84,6.11
303,2019-04-04,6.25,6.25
304,2019-04-08,6.26,6.56
305,2019-04-09,6.3,6.51
306,2019-04-10,6.47,6.51
307,2019-04-11,6.43,6.22
308,2019-04-12,6.19,6.53
309,2019-04-15,6.6,6.86
310,2019-04-16,6.9,6.7
311,2019-04-17,6.74,6.79
312,2019-04-18,6.79,6.74
313,2019-04-19,6.78,6.73
314,2019-04-22,6.73,6.39
315,2019-04-23,6.35,6.07
316,2019-04-24,5.77,6.31
317,2019-04-26,6.38,5.72
318,2019-04-29,5.68,5.15
319,2019-04-30,5.13,5.67
320,2019-05-06,5.5,5.52
321,2019-05-07,5.5,5.74
322,2019-05-08,5.56,5.55
323,2019-05-09,5.5,5.19
324,2019-05-10,5.32,5.59
325,2019-05-13,5.51,5.73
326,2019-05-14,5.67,5.52
327,2019-05-15,5.66,5.63
328,2019-05-16,5.63,5.62
329,2019-05-17,5.61,5.37
330,2019-05-20,5.35,5.4
331,2019-05-21,5.39,5.63
332,2019-05-22,5.66,5.58
333,2019-05-23,5.55,5.35
334,2019-05-24,5.35,5.37
335,2019-05-27,5.35,5.36
336,2019-05-28,5.36,5.29
337,2019-05-29,5.3,5.22
338,2019-05-30,5.22,5.2
339,2019-05-31,5.2,5.23
340,2019-06-03,5.23,5.19
341,2019-06-04,5.22,5.11
342,2019-06-05,5.16,4.96
343,2019-06-06,4.95,4.67
344,2019-06-10,4.72,4.94
345,2019-06-11,5.0,5.03
346,2019-06-12,5.02,5.05
347,2019-06-13,5.05,5.05
348,2019-06-14,5.05,5.27
349,2019-06-17,5.23,5.2
350,2019-06-18,5.2,5.08
351,2019-06-19,5.17,5.15
352,2019-06-20,5.13,5.31
353,2019-06-21,5.32,5.5
354,2019-06-24,5.49,5.43
355,2019-06-25,5.46,5.44
356,2019-06-26,5.39,5.46
357,2019-06-27,5.49,5.38
358,2019-06-28,5.38,5.34
359,2019-07-01,5.39,5.44
360,2019-07-02,5.43,5.35
361,2019-07-03,5.38,5.24
362,2019-07-04,5.24,5.2
363,2019-07-05,5.24,5.24
364,2019-07-08,5.24,5.02
365,2019-07-09,5.03,4.99
366,2019-07-10,4.96,4.94
367,2019-07-11,4.98,4.93
368,2019-07-12,4.9,4.93
369,2019-07-15,4.9,4.95
370,2019-07-16,4.95,4.93
371,2019-07-17,4.96,4.97
372,2019-07-18,4.93,4.86
373,2019-07-19,4.86,4.84
374,2019-07-22,4.84,4.9
375,2019-07-23,4.86,4.98
376,2019-07-24,4.98,5.05
377,2019-07-25,5.03,5.05
378,2019-07-26,5.02,5.09
379,2019-07-29,5.09,5.01
380,2019-07-30,5.02,5.03
381,2019-07-31,5.04,5.03
382,2019-08-01,5.03,4.99
383,2019-08-02,4.94,4.88
384,2019-08-05,4.88,4.83
385,2019-08-06,4.8,4.7
386,2019-08-07,4.72,4.72
387,2019-08-08,4.72,4.75
388,2019-08-09,4.76,4.67
389,2019-08-12,4.7,4.69
390,2019-08-13,4.69,4.66
391,2019-08-14,4.68,4.72
392,2019-08-15,4.66,4.73
393,2019-08-16,4.74,4.81
394,2019-08-19,4.81,4.96
395,2019-08-20,4.94,4.99
396,2019-08-21,4.99,5.06
397,2019-08-22,5.1,5.09
398,2019-08-23,5.01,4.92
399,2019-08-26,4.83,4.83
400,2019-08-27,4.83,4.85
401,2019-08-28,4.85,4.78
402,2019-08-29,4.77,4.75
403,2019-08-30,4.75,4.7
404,2019-09-02,4.75,4.73
405,2019-09-03,4.75,4.71
406,2019-09-04,4.71,4.7
407,2019-09-05,4.7,4.77
408,2019-09-06,4.77,4.75
409,2019-09-09,4.8,4.78
410,2019-09-10,4.78,4.77
411,2019-09-11,4.77,4.7
412,2019-09-12,4.72,4.74
413,2019-09-16,4.75,4.73
414,2019-09-17,4.74,4.68
415,2019-09-18,4.69,4.64
416,2019-09-19,4.65,4.65
417,2019-09-20,4.65,4.7
418,2019-09-23,4.68,4.8
419,2019-09-24,4.78,4.81
420,2019-09-25,4.77,4.72
421,2019-09-26,4.71,4.59
422,2019-09-27,4.61,4.62
423,2019-09-30,4.61,4.57
424,2019-10-08,4.63,4.57
425,2019-10-09,4.57,4.54
426,2019-10-10,4.54,4.57
427,2019-10-11,4.57,4.54
428,2019-10-14,4.59,4.66
429,2019-10-15,4.65,4.76
430,2019-10-16,4.78,4.72
431,2019-10-17,4.76,4.83
432,2019-10-18,4.86,4.87
433,2019-10-21,4.83,4.85
434,2019-10-22,4.9,4.82
435,2019-10-23,4.84,5.0
436,2019-10-24,4.97,5.07
437,2019-10-25,5.13,5.09
438,2019-10-28,5.21,5.06
439,2019-10-29,5.02,4.99
440,2019-10-30,4.95,5.0
441,2019-10-31,4.99,5.02
442,2019-11-01,5.03,5.34
443,2019-11-04,5.45,5.68
444,2019-11-05,5.68,6.08
445,2019-11-06,6.13,5.96
446,2019-11-07,5.97,6.05
447,2019-11-08,6.03,5.93
448,2019-11-11,5.94,5.92
449,2019-11-12,6.0,5.95
450,2019-11-13,5.99,5.86
451,2019-11-14,5.87,5.61
452,2019-11-15,5.64,5.53
453,2019-11-18,5.52,5.27
454,2019-11-19,5.28,5.44
455,2019-11-20,5.44,5.4
456,2019-11-21,5.37,5.44
457,2019-11-22,5.46,5.48
458,2019-11-25,5.48,5.53
459,2019-11-26,5.53,5.3
460,2019-11-27,5.21,5.75
461,2019-11-28,5.71,5.76
462,2019-11-29,5.78,5.77
463,2019-12-02,5.8,5.77
464,2019-12-03,5.79,5.79
465,2019-12-04,5.79,5.68
